timestamp,src,dst,protocol,smac,dmac,cs1,cs1Label
May 29 2018 21:07:30 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:07:30 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:09:22 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:09:22 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:16:22 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:16:22 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:25:00 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:25:00 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:35:37 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:35:37 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:37:14 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:37:14 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:49:29 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:49:29 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:54:51 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 21:54:51 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:00:00 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:00:00 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:05:21 UTC,128.143.188.123,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:05:21 UTC,128.143.188.123,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:08:45 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:08:45 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:10:30 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:10:30 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:10:36 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:10:36 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:12:15 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:12:15 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:12:21 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:12:21 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:12:55 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:55 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:55 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:55 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:56 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:56 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:57 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:57 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:58 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:58 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:58 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:12:58 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:13:03 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:13:03 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:13:06 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:13:06 UTC,137.54.125.254,64.150.191.68,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Android.Monitor.Spy,sname
May 29 2018 22:21:06 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
May 29 2018 22:21:06 UTC,128.143.188.120,203.205.151.50,tcp,a8:d0:e5:e0:d7:19,12:34:56:12:34:56,Trojan.Qzonit,sname
